$GPRMC,154345.797,A,5419.803,N,01010.856,E,3.1,,050216,,E*68
$GPRMC,154346.762,A,5419.804,N,01010.863,E,4.3,,050216,,E*65
$GPRMC,154346.827,A,5419.804,N,01010.863,E,4.3,,050216,,E*6B
$GPRMC,154347.766,A,5419.805,N,01010.871,E,4.7,,050216,,E*66
$GPRMC,154347.811,A,5419.805,N,01010.871,E,4.7,,050216,,E*69
$GPRMC,154348.762,A,5419.805,N,01010.880,E,5.2,,050216,,E*67
$GPRMC,154348.803,A,5419.805,N,01010.880,E,5.2,,050216,,E*6F
$GPRMC,154349.815,A,5419.806,N,01010.888,E,4.7,,050216,,E*66
$GPRMC,154349.761,A,5419.806,N,01010.888,E,4.7,,050216,,E*6A
$GPRMC,154350.8,A,5419.805,N,01010.896,E,4.6,,050216,,E*67
$GPRMC,154350.758,A,5419.805,N,01010.896,E,4.6,,050216,,E*65
$GPRMC,154351.747,A,5419.804,N,01010.904,E,4.6,,050216,,E*61
$GPRMC,154351.792,A,5419.804,N,01010.904,E,4.6,,050216,,E*69
$GPRMC,154352.759,A,5419.803,N,01010.912,E,4.3,,050216,,E*68
$GPRMC,154352.791,A,5419.803,N,01010.912,E,4.3,,050216,,E*6C
$GPRMC,154353.773,A,5419.802,N,01010.919,E,4.7,,050216,,E*6F
$GPRMC,154353.814,A,5419.802,N,01010.919,E,4.7,,050216,,E*61
$GPRMC,154354.78,A,5419.799,N,01010.927,E,5.2,,050216,,E*50
$GPRMC,154354.849,A,5419.799,N,01010.927,E,5.2,,050216,,E*6A
$GPRMC,154355.768,A,5419.796,N,01010.934,E,5.5,,050216,,E*6D
$GPRMC,154355.828,A,5419.796,N,01010.934,E,5.5,,050216,,E*66
$GPRMC,154356.777,A,5419.791,N,01010.941,E,6.1,,050216,,E*62
$GPRMC,154356.815,A,5419.791,N,01010.941,E,6.1,,050216,,E*69
$GPRMC,154357.772,A,5419.786,N,01010.947,E,6.5,,050216,,E*62
$GPRMC,154357.827,A,5419.786,N,01010.947,E,6.5,,050216,,E*6D
$GPRMC,154358.815,A,5419.781,N,01010.954,E,6.7,,050216,,E*64
$GPRMC,154358.762,A,5419.781,N,01010.954,E,6.7,,050216,,E*6B
$GPRMC,154359.765,A,5419.775,N,01010.962,E,6.9,,050216,,E*6D
$GPRMC,154359.819,A,5419.775,N,01010.962,E,6.9,,050216,,E*69
$GPRMC,154400.773,A,5419.771,N,01010.970,E,7.0,,050216,,E*6E
$GPRMC,154400.829,A,5419.771,N,01010.970,E,7.0,,050216,,E*6E
$GPRMC,154401.762,A,5419.766,N,01010.979,E,7.0,,050216,,E*60
$GPRMC,154401.828,A,5419.766,N,01010.979,E,7.0,,050216,,E*61
$GPRMC,154402.767,A,5419.763,N,01010.990,E,7.1,,050216,,E*65
$GPRMC,154402.819,A,5419.763,N,01010.990,E,7.1,,050216,,E*63
$GPRMC,154403.764,A,5419.760,N,01011.001,E,7.1,,050216,,E*64
$GPRMC,154403.81,A,5419.760,N,01011.001,E,7.1,,050216,,E*58
$GPRMC,154404.818,A,5419.759,N,01011.013,E,7.0,,050216,,E*6F
$GPRMC,154404.765,A,5419.759,N,01011.013,E,7.0,,050216,,E*6A
$GPRMC,154405.779,A,5419.757,N,01011.025,E,6.8,,050216,,E*64
$GPRMC,154405.822,A,5419.757,N,01011.025,E,6.8,,050216,,E*65
$GPRMC,154406.77,A,5419.755,N,01011.037,E,6.9,,050216,,E*5E
$GPRMC,154406.826,A,5419.755,N,01011.037,E,6.9,,050216,,E*62
$GPRMC,154407.772,A,5419.754,N,01011.049,E,6.9,,050216,,E*65
$GPRMC,154407.823,A,5419.754,N,01011.049,E,6.9,,050216,,E*6E
$GPRMC,154408.758,A,5419.753,N,01011.061,E,7.0,,050216,,E*67
$GPRMC,154408.817,A,5419.753,N,01011.061,E,7.0,,050216,,E*63
$GPRMC,154409.767,A,5419.752,N,01011.072,E,7.0,,050216,,E*69
$GPRMC,154409.812,A,5419.752,N,01011.072,E,7.0,,050216,,E*64
$GPRMC,154410.776,A,5419.751,N,01011.084,E,7.3,,050216,,E*68
$GPRMC,154410.82,A,5419.751,N,01011.084,E,7.3,,050216,,E*54
$GPRMC,154411.77,A,5419.750,N,01011.097,E,7.4,,050216,,E*5B
$GPRMC,154411.82,A,5419.750,N,01011.097,E,7.4,,050216,,E*51
$GPRMC,154412.809,A,5419.749,N,01011.109,E,7.6,,050216,,E*65
$GPRMC,154412.765,A,5419.749,N,01011.109,E,7.6,,050216,,E*60
$GPRMC,154413.822,A,5419.748,N,01011.121,E,7.4,,050216,,E*64
$GPRMC,154413.771,A,5419.748,N,01011.121,E,7.4,,050216,,E*6D
$GPRMC,154414.818,A,5419.746,N,01011.134,E,7.5,,050216,,E*61
$GPRMC,154414.768,A,5419.746,N,01011.134,E,7.5,,050216,,E*69
$GPRMC,154415.758,A,5419.745,N,01011.147,E,7.5,,050216,,E*6C
$GPRMC,154415.809,A,5419.745,N,01011.147,E,7.5,,050216,,E*67
$GPRMC,154416.809,A,5419.744,N,01011.158,E,7.2,,050216,,E*6C
$GPRMC,154416.767,A,5419.744,N,01011.158,E,7.2,,050216,,E*6B
$GPRMC,154417.773,A,5419.744,N,01011.171,E,7.3,,050216,,E*65
$GPRMC,154417.821,A,5419.744,N,01011.171,E,7.3,,050216,,E*6D
$GPRMC,154418.816,A,5419.743,N,01011.183,E,7.0,,050216,,E*6F
$GPRMC,154418.769,A,5419.743,N,01011.183,E,7.0,,050216,,E*68
$GPRMC,154419.766,A,5419.742,N,01011.195,E,7.1,,050216,,E*61
$GPRMC,154419.822,A,5419.742,N,01011.195,E,7.1,,050216,,E*6E
$GPRMC,154420.764,A,5419.741,N,01011.207,E,7.1,,050216,,E*62
$GPRMC,154420.782,A,5419.741,N,01011.207,E,7.1,,050216,,E*6A
$GPRMC,154421.773,A,5419.740,N,01011.219,E,7.2,,050216,,E*68
$GPRMC,154421.836,A,5419.740,N,01011.219,E,7.2,,050216,,E*66
$GPRMC,154422.774,A,5419.740,N,01011.230,E,7.2,,050216,,E*67
$GPRMC,154422.822,A,5419.740,N,01011.230,E,7.2,,050216,,E*6B
$GPRMC,154423.768,A,5419.739,N,01011.242,E,7.2,,050216,,E*60
$GPRMC,154423.815,A,5419.739,N,01011.242,E,7.2,,050216,,E*65
$GPRMC,154424.782,A,5419.738,N,01011.253,E,6.9,,050216,,E*68
$GPRMC,154424.816,A,5419.738,N,01011.253,E,6.9,,050216,,E*6A
$GPRMC,154425.777,A,5419.738,N,01011.266,E,7.1,,050216,,E*6C
$GPRMC,154425.822,A,5419.738,N,01011.266,E,7.1,,050216,,E*63
$GPRMC,154426.767,A,5419.737,N,01011.278,E,7.3,,050216,,E*6C
$GPRMC,154426.821,A,5419.737,N,01011.278,E,7.3,,050216,,E*61
$GPRMC,154427.771,A,5419.735,N,01011.291,E,7.2,,050216,,E*6E
$GPRMC,154427.815,A,5419.735,N,01011.291,E,7.2,,050216,,E*63
$GPRMC,154428.768,A,5419.734,N,01011.303,E,7.2,,050216,,E*62
$GPRMC,154428.821,A,5419.734,N,01011.303,E,7.2,,050216,,E*60
$GPRMC,154429.811,A,5419.733,N,01011.316,E,7.1,,050216,,E*62
$GPRMC,154429.77,A,5419.733,N,01011.316,E,7.1,,050216,,E*5A
$GPRMC,154430.771,A,5419.731,N,01011.328,E,6.9,,050216,,E*65
$GPRMC,154430.818,A,5419.731,N,01011.328,E,6.9,,050216,,E*65
$GPRMC,154431.773,A,5419.731,N,01011.339,E,6.8,,050216,,E*67
$GPRMC,154431.813,A,5419.731,N,01011.339,E,6.8,,050216,,E*6E
$GPRMC,154432.772,A,5419.730,N,01011.351,E,6.8,,050216,,E*6A
$GPRMC,154432.812,A,5419.730,N,01011.351,E,6.8,,050216,,E*63
$GPRMC,154433.757,A,5419.728,N,01011.362,E,6.8,,050216,,E*65
$GPRMC,154433.806,A,5419.728,N,01011.362,E,6.8,,050216,,E*6E
$GPRMC,154434.768,A,5419.727,N,01011.374,E,6.7,,050216,,E*69
$GPRMC,154434.797,A,5419.727,N,01011.374,E,6.7,,050216,,E*69
$GPRMC,154435.772,A,5419.725,N,01011.385,E,6.8,,050216,,E*60
$GPRMC,154435.813,A,5419.725,N,01011.385,E,6.8,,050216,,E*68
$GPRMC,154436.816,A,5419.721,N,01011.394,E,6.0,,050216,,E*62
$GPRMC,154436.765,A,5419.721,N,01011.394,E,6.0,,050216,,E*69
$GPRMC,154437.757,A,5419.717,N,01011.401,E,5.9,,050216,,E*6D
$GPRMC,154437.809,A,5419.717,N,01011.401,E,5.9,,050216,,E*69
$GPRMC,154438.806,A,5419.713,N,01011.407,E,5.8,,050216,,E*6A
$GPRMC,154438.76,A,5419.713,N,01011.407,E,5.8,,050216,,E*55
$GPRMC,154439.806,A,5419.708,N,01011.411,E,5.3,,050216,,E*6D
$GPRMC,154439.751,A,5419.708,N,01011.411,E,5.3,,050216,,E*60
$GPRMC,154440.141,A,5419.708,N,01011.411,E,5.3,,050216,,E*69
$GPRMC,154440.804,A,5419.697,N,01011.410,E,6.3,,050216,,E*64
$GPRMC,154440.752,A,5419.697,N,01011.410,E,6.3,,050216,,E*68
$GPRMC,154441.754,A,5419.691,N,01011.407,E,5.8,,050216,,E*67
$GPRMC,154441.811,A,5419.691,N,01011.407,E,5.8,,050216,,E*69
$GPRMC,154442.757,A,5419.685,N,01011.401,E,6.4,,050216,,E*6B
$GPRMC,154442.811,A,5419.685,N,01011.401,E,6.4,,050216,,E*66
$GPRMC,154443.761,A,5419.678,N,01011.398,E,7.0,,050216,,E*6F
$GPRMC,154443.824,A,5419.678,N,01011.398,E,7.0,,050216,,E*61
$GPRMC,154444.758,A,5419.670,N,01011.395,E,7.6,,050216,,E*61
$GPRMC,154444.795,A,5419.670,N,01011.395,E,7.6,,050216,,E*60
$GPRMC,154445.814,A,5419.662,N,01011.391,E,7.9,,050216,,E*6F
$GPRMC,154445.759,A,5419.662,N,01011.391,E,7.9,,050216,,E*69
$GPRMC,154446.754,A,5419.654,N,01011.387,E,7.9,,050216,,E*65
$GPRMC,154446.809,A,5419.654,N,01011.387,E,7.9,,050216,,E*62
$GPRMC,154447.76,A,5419.646,N,01011.384,E,8.2,,050216,,E*57
$GPRMC,154447.807,A,5419.646,N,01011.384,E,8.2,,050216,,E*69
$GPRMC,154448.76,A,5419.638,N,01011.379,E,8.7,,050216,,E*56
$GPRMC,154448.794,A,5419.638,N,01011.379,E,8.7,,050216,,E*6D
$GPRMC,154449.754,A,5419.629,N,01011.376,E,9.0,,050216,,E*69
$GPRMC,154449.8,A,5419.629,N,01011.376,E,9.0,,050216,,E*67
$GPRMC,154450.754,A,5419.621,N,01011.372,E,8.9,,050216,,E*65
$GPRMC,154450.788,A,5419.621,N,01011.372,E,8.9,,050216,,E*64
$GPRMC,154451.763,A,5419.612,N,01011.367,E,9.0,,050216,,E*6C
$GPRMC,154451.805,A,5419.612,N,01011.367,E,9.0,,050216,,E*63
$GPRMC,154452.757,A,5419.603,N,01011.363,E,9.4,,050216,,E*68
$GPRMC,154452.814,A,5419.603,N,01011.363,E,9.4,,050216,,E*60
$GPRMC,154453.793,A,5419.594,N,01011.358,E,9.7,,050216,,E*67
$GPRMC,154453.761,A,5419.594,N,01011.358,E,9.7,,050216,,E*6A
$GPRMC,154454.764,A,5419.585,N,01011.353,E,9.6,,050216,,E*62
$GPRMC,154454.795,A,5419.585,N,01011.353,E,9.6,,050216,,E*6C
$GPRMC,154455.763,A,5419.575,N,01011.348,E,9.6,,050216,,E*61
$GPRMC,154455.792,A,5419.575,N,01011.348,E,9.6,,050216,,E*6F
$GPRMC,154456.763,A,5419.566,N,01011.345,E,9.5,,050216,,E*6E
$GPRMC,154456.808,A,5419.566,N,01011.345,E,9.5,,050216,,E*6C
$GPRMC,154457.821,A,5419.557,N,01011.341,E,9.2,,050216,,E*67
$GPRMC,154457.771,A,5419.557,N,01011.341,E,9.2,,050216,,E*6D
$GPRMC,154458.773,A,5419.549,N,01011.337,E,9.0,,050216,,E*6C
$GPRMC,154458.824,A,5419.549,N,01011.337,E,9.0,,050216,,E*61
$GPRMC,154459.781,A,5419.540,N,01011.332,E,8.8,,050216,,E*65
$GPRMC,154459.844,A,5419.540,N,01011.332,E,8.8,,050216,,E*63
$GPRMC,154500.833,A,5419.532,N,01011.328,E,8.8,,050216,,E*60
$GPRMC,154500.772,A,5419.532,N,01011.328,E,8.8,,050216,,E*6A
$GPRMC,154501.787,A,5419.523,N,01011.322,E,8.7,,050216,,E*64
$GPRMC,154501.803,A,5419.523,N,01011.322,E,8.7,,050216,,E*67
$GPRMC,154502.826,A,5419.516,N,01011.317,E,8.4,,050216,,E*60
$GPRMC,154502.772,A,5419.516,N,01011.317,E,8.4,,050216,,E*6E
$GPRMC,154503.833,A,5419.508,N,01011.311,E,8.8,,050216,,E*60
$GPRMC,154503.772,A,5419.508,N,01011.311,E,8.8,,050216,,E*6A
$GPRMC,154504.775,A,5419.500,N,01011.303,E,9.0,,050216,,E*68
$GPRMC,154504.81,A,5419.500,N,01011.303,E,9.0,,050216,,E*54
$GPRMC,154505.774,A,5419.492,N,01011.295,E,9.2,,050216,,E*6E
$GPRMC,154505.823,A,5419.492,N,01011.295,E,9.2,,050216,,E*63
$GPRMC,154506.776,A,5419.484,N,01011.288,E,9.2,,050216,,E*64
$GPRMC,154506.808,A,5419.484,N,01011.288,E,9.2,,050216,,E*62
$GPRMC,154507.761,A,5419.476,N,01011.279,E,9.3,,050216,,E*61
$GPRMC,154507.824,A,5419.476,N,01011.279,E,9.3,,050216,,E*6F
$GPRMC,154508.782,A,5419.469,N,01011.270,E,9.2,,050216,,E*65
$GPRMC,154508.822,A,5419.469,N,01011.270,E,9.2,,050216,,E*60
$GPRMC,154509.775,A,5419.461,N,01011.261,E,9.4,,050216,,E*62
$GPRMC,154509.818,A,5419.461,N,01011.261,E,9.4,,050216,,E*66
$GPRMC,154510.755,A,5419.453,N,01011.252,E,9.4,,050216,,E*69
$GPRMC,154510.794,A,5419.453,N,01011.252,E,9.4,,050216,,E*64
$GPRMC,154511.767,A,5419.446,N,01011.240,E,9.3,,050216,,E*69
$GPRMC,154511.803,A,5419.446,N,01011.240,E,9.3,,050216,,E*64
$GPRMC,154512.763,A,5419.439,N,01011.229,E,9.3,,050216,,E*69
$GPRMC,154512.81,A,5419.439,N,01011.229,E,9.3,,050216,,E*52
$GPRMC,154513.758,A,5419.433,N,01011.217,E,9.2,,050216,,E*66
$GPRMC,154513.806,A,5419.433,N,01011.217,E,9.2,,050216,,E*62
$GPRMC,154514.83,A,5419.427,N,01011.205,E,9.4,,050216,,E*50
$GPRMC,154514.775,A,5419.427,N,01011.205,E,9.4,,050216,,E*6E
$GPRMC,154515.817,A,5419.421,N,01011.192,E,9.2,,050216,,E*69
$GPRMC,154515.77,A,5419.421,N,01011.192,E,9.2,,050216,,E*57
$GPRMC,154516.776,A,5419.417,N,01011.179,E,9.0,,050216,,E*60
$GPRMC,154516.823,A,5419.417,N,01011.179,E,9.0,,050216,,E*6F
$GPRMC,154517.779,A,5419.411,N,01011.166,E,8.9,,050216,,E*6E
$GPRMC,154517.826,A,5419.411,N,01011.166,E,8.9,,050216,,E*6B
$GPRMC,154518.759,A,5419.406,N,01011.153,E,8.9,,050216,,E*63
$GPRMC,154518.811,A,5419.406,N,01011.153,E,8.9,,050216,,E*60
$GPRMC,154519.762,A,5419.401,N,01011.140,E,9.1,,050216,,E*66
$GPRMC,154519.817,A,5419.401,N,01011.140,E,9.1,,050216,,E*6B
$GPRMC,154520.803,A,5419.397,N,01011.127,E,8.9,,050216,,E*64
$GPRMC,154520.768,A,5419.397,N,01011.127,E,8.9,,050216,,E*66
$GPRMC,154521.77,A,5419.392,N,01011.115,E,8.7,,050216,,E*54
$GPRMC,154521.825,A,5419.392,N,01011.115,E,8.7,,050216,,E*6B
$GPRMC,154522.774,A,5419.387,N,01011.102,E,8.8,,050216,,E*6E
$GPRMC,154522.83,A,5419.387,N,01011.102,E,8.8,,050216,,E*51
$GPRMC,154523.779,A,5419.382,N,01011.090,E,9.1,,050216,,E*65
$GPRMC,154523.826,A,5419.382,N,01011.090,E,9.1,,050216,,E*60
$GPRMC,154524.781,A,5419.377,N,01011.076,E,9.6,,050216,,E*60
$GPRMC,154524.818,A,5419.377,N,01011.076,E,9.6,,050216,,E*6F
$GPRMC,154525.783,A,5419.371,N,01011.062,E,9.9,,050216,,E*6F
$GPRMC,154525.834,A,5419.371,N,01011.062,E,9.9,,050216,,E*6C
$GPRMC,154526.834,A,5419.365,N,01011.047,E,10.2,,050216,,E*5E
$GPRMC,154526.78,A,5419.365,N,01011.047,E,10.2,,050216,,E*6E
$GPRMC,154527.783,A,5419.359,N,01011.034,E,10.4,,050216,,E*51
$GPRMC,154527.825,A,5419.359,N,01011.034,E,10.4,,050216,,E*52
$GPRMC,154528.77,A,5419.353,N,01011.020,E,10.5,,050216,,E*6C
$GPRMC,154528.813,A,5419.353,N,01011.020,E,10.5,,050216,,E*56
$GPRMC,154529.77,A,5419.347,N,01011.006,E,10.3,,050216,,E*6A
$GPRMC,154529.813,A,5419.347,N,01011.006,E,10.3,,050216,,E*50
$GPRMC,154530.765,A,5419.341,N,01010.992,E,10.3,,050216,,E*55
$GPRMC,154530.821,A,5419.341,N,01010.992,E,10.3,,050216,,E*5A
$GPRMC,154531.766,A,5419.335,N,01010.977,E,10.5,,050216,,E*59
$GPRMC,154531.823,A,5419.335,N,01010.977,E,10.5,,050216,,E*57
$GPRMC,154532.768,A,5419.329,N,01010.963,E,10.2,,050216,,E*5B
$GPRMC,154532.825,A,5419.329,N,01010.963,E,10.2,,050216,,E*5D
$GPRMC,154533.842,A,5419.323,N,01010.950,E,10.1,,050216,,E*54
$GPRMC,154533.77,A,5419.323,N,01010.950,E,10.1,,050216,,E*6A
$GPRMC,154534.763,A,5419.317,N,01010.936,E,10.1,,050216,,E*58
$GPRMC,154534.825,A,5419.317,N,01010.936,E,10.1,,050216,,E*55
$GPRMC,154535.759,A,5419.311,N,01010.923,E,10.2,,050216,,E*51
$GPRMC,154535.808,A,5419.311,N,01010.923,E,10.2,,050216,,E*5A
$GPRMC,154536.749,A,5419.304,N,01010.909,E,10.2,,050216,,E*5F
$GPRMC,154536.801,A,5419.304,N,01010.909,E,10.2,,050216,,E*5C
$GPRMC,154537.759,A,5419.297,N,01010.896,E,10.3,,050216,,E*52
$GPRMC,154537.813,A,5419.297,N,01010.896,E,10.3,,050216,,E*53
$GPRMC,154538.766,A,5419.291,N,01010.883,E,10.4,,050216,,E*54
$GPRMC,154538.815,A,5419.291,N,01010.883,E,10.4,,050216,,E*5F
$GPRMC,154539.763,A,5419.284,N,01010.869,E,10.4,,050216,,E*50
$GPRMC,154539.814,A,5419.284,N,01010.869,E,10.4,,050216,,E*5F
$GPRMC,154540.76,A,5419.277,N,01010.856,E,10.5,,050216,,E*6C
$GPRMC,154540.813,A,5419.277,N,01010.856,E,10.5,,050216,,E*57
$GPRMC,154541.755,A,5419.271,N,01010.842,E,10.5,,050216,,E*58
$GPRMC,154541.809,A,5419.271,N,01010.842,E,10.5,,050216,,E*5E
$GPRMC,154542.744,A,5419.264,N,01010.828,E,10.6,,050216,,E*50
$GPRMC,154542.797,A,5419.264,N,01010.828,E,10.6,,050216,,E*5E
$GPRMC,154543.757,A,5419.256,N,01010.815,E,10.7,,050216,,E*5D
