$GPRMC,132745.761,A,5419.854,N,01010.808,E,,,230216,,E*44,,28.02832215
$GPRMC,133153.228,A,5419.902,N,01010.803,E,,,230216,,E*45,,25.95496644
$GPRMC,133738.38,A,5419.975,N,01010.855,E,,,230216,,E*7E,,24.63489933
$GPRMC,134324.895,A,5420.013,N,01010.850,E,,,230216,,E*49,,25.60959732
$GPRMC,135425.043,A,5419.921,N,01010.750,E,,,230216,,E*40,,25.42422819
$GPRMC,140356.961,A,5419.672,N,01010.749,E,,,230216,,E*49,,28.04288591
$GPRMC,141104.539,A,5419.776,N,01010.877,E,,,230216,,E*4B,,26.03738255
$GPRMC,141803.748,A,5419.820,N,01010.820,E,,,230216,,E*4F,,29.15120805
